
1216938787,384,-0.252976,2.361105,0.842969,0.316113,-11.485449,0.000000,0.000000,,0.000000,0.000000,0.000000
1216938787,484,-0.252976,2.361105,0.842969,0.421484,-11.801563,0.000000,0.000000,,0.000000,0.000000,0.000000
1216938787,583,-0.281084,2.332997,0.842969,0.105371,-11.696191,4182978.205481,554233.364925,10S,-1.797864,0.000000,0.000000
1216938787,683,-0.252976,2.276780,0.842969,0.000000,-11.696191,4182978.205481,554233.364925,10S,-1.797864,0.000000,0.000000
1216938787,783,-0.281084,2.332997,0.737598,0.105371,-11.696191,4182978.201787,554233.366420,10S,-1.797864,0.000833,0.000000
1216938787,883,-0.252976,2.276780,1.159082,0.105371,-11.801563,4182978.201787,554233.366420,10S,-1.797864,0.000833,0.000000
1216938787,983,-0.281084,2.361105,0.948340,0.210742,-11.801563,4182978.194380,554233.366468,10S,-1.797864,0.000556,0.000000
1216938788,83,-0.224867,2.332997,0.737598,0.316113,-11.696191,4182978.194380,554233.366468,10S,-1.797864,0.000556,0.000000
1216938788,183,-0.224867,2.304889,0.737598,0.105371,-11.590820,4182978.188825,554233.366505,10S,-1.797864,0.000278,0.000000
1216938788,283,-0.252976,2.304889,0.842969,0.210742,-11.590820,4182978.188825,554233.366505,10S,-1.797864,0.000278,0.000000
1216938788,384,-0.252976,2.276780,0.842969,0.000000,-11.696191,4182978.188825,554233.366505,10S,-1.797864,0.000278,0.000000
1216938788,483,-0.252976,2.276780,0.842969,0.000000,-11.485449,4182978.185131,554233.368000,10S,-1.797864,0.000556,0.000000
1216938788,583,-0.252976,2.304889,0.948340,0.105371,-11.801563,4182978.185131,554233.368000,10S,-1.797864,0.000556,0.000000
1216938788,683,-0.252976,2.276780,0.948340,0.105371,-11.485449,4182978.183289,554233.369482,10S,-1.797864,0.000833,0.000000
1216938788,783,-0.224867,2.332997,0.737598,0.316113,-11.485449,4182978.183289,554233.369482,10S,-1.797864,0.000833,0.000000
1216938788,883,-0.224867,2.361105,1.159082,0.210742,-11.801563,4182978.179595,554233.370977,10S,-1.797864,0.000000,0.000000
1216938788,983,-0.224867,2.304889,1.053711,0.105371,-11.696191,4182978.179595,554233.370977,10S,-1.797864,0.000000,0.000000
1216938789,73,-0.224867,2.332997,0.737598,0.210742,-11.485449,4182978.175891,554233.371002,10S,-1.797864,0.000278,0.000000
1216938789,173,-0.252976,2.361105,0.948340,0.421484,-11.590820,4182978.175891,554233.371002,10S,-1.797864,0.000278,0.000000
1216938789,274,-0.252976,2.276780,0.948340,0.105371,-11.801563,4182978.175891,554233.371002,10S,-1.797864,0.000278,0.000000
